latitude	longitude	city	state
38.684784	-90.286497	Hillsdale	Missouri
38.685627	-90.293989	Normandy	Missouri
38.685702	-90.243681	Saint Louis	Missouri
38.686869	-77.621862		Virginia
38.686923	-90.367245	Overland	Missouri
38.68707	-76.981377	Accokeek	Maryland
38.687568	-121.377976		California
38.688089	-76.994189	Accokeek	Maryland
38.688246	-121.371053		California
38.688382	-90.353846	Overland	Missouri
38.689664	-90.37498	Overland	Missouri
38.690024	-90.464084		Missouri
38.690277	-89.97935	Collinsville	Illinois
38.691024	-90.007819	Collinsville	Illinois
38.691172	-76.988882	Accokeek	Maryland
38.691962	-121.295912	Citrus Heights	California
38.692469	-90.256939	Saint Louis	Missouri
38.692731	-77.319569	Woodbridge	Virginia
38.693605	-90.227992	Saint Louis	Missouri
38.693815	-90.29447	Velda City	Missouri
38.693896	-77.224247	Lorton	Virginia
38.694206	-76.873029	Brandywine	Maryland
38.695895	-75.088563		Delaware
38.69647	-121.510109		California
38.696979	-121.329155		California
38.697235	-121.321567	Citrus Heights	California
38.697648	-121.319428	Citrus Heights	California
38.697855	-76.965262	Accokeek	Maryland
38.697987	-121.321565	Citrus Heights	California
38.69828	-77.4175		Virginia
38.69838	-77.41751		Virginia
38.69838	-77.41776		Virginia
38.69839	-77.41757		Virginia
38.69842	-77.41767		Virginia
38.69843	-77.41754		Virginia
38.69845	-77.41754		Virginia
38.69846	-77.41767		Virginia
38.69847	-77.4176		Virginia
38.69848	-77.4176		Virginia
38.69849	-77.41756		Virginia
38.69851	-77.41757		Virginia
38.69865	-77.41744		Virginia
38.700009	-90.316738	Saint Louis	Missouri
38.70069	-77.314367	Lake Ridge	Virginia
38.701188	-90.429596	Maryland Heights	Missouri
38.701287	-76.872209	Brandywine	Maryland
38.701382	-90.292988	Normandy	Missouri
38.701655	-90.228001	Saint Louis	Missouri
38.701822	-76.991544	Fort Washington	Maryland
38.70202	-121.31731	Citrus Heights	California
38.70207	-121.31713	Citrus Heights	California
38.702884	-90.2678	Jennings	Missouri
38.703064	-90.290442	Northwoods	Missouri
38.703071	-90.244562	Saint Louis	Missouri
38.703178	-90.289724	Northwoods	Missouri
38.703209	-90.289917	Northwoods	Missouri
38.703257	-90.289698	Northwoods	Missouri
38.703257	-90.289758	Northwoods	Missouri
38.703261	-90.289904	Northwoods	Missouri
38.703265	-90.289841	Northwoods	Missouri
38.703304	-90.289855	Northwoods	Missouri
38.703313	-90.289813	Northwoods	Missouri
38.703313	-90.289888	Northwoods	Missouri
38.703319	-90.289725	Northwoods	Missouri
38.703319	-90.289825	Northwoods	Missouri
38.703333	-90.289841	Northwoods	Missouri
38.703338	-90.289815	Northwoods	Missouri
38.703345	-90.289811	Northwoods	Missouri
38.703346	-90.289883	Northwoods	Missouri
38.703353	-90.289716	Northwoods	Missouri
38.703353	-90.289792	Northwoods	Missouri
38.703355	-90.289855	Northwoods	Missouri
38.703361	-90.289815	Northwoods	Missouri
38.703364	-90.289842	Northwoods	Missouri
38.703365	-90.289784	Northwoods	Missouri
38.703366	-90.289789	Northwoods	Missouri
38.703376	-90.289876	Northwoods	Missouri
38.703381	-90.289843	Northwoods	Missouri
38.703391	-90.289814	Northwoods	Missouri
38.703391	-90.289986	Northwoods	Missouri
38.703393	-90.28985	Northwoods	Missouri
38.703394	-90.289887	Northwoods	Missouri
38.703396	-90.289855	Northwoods	Missouri
38.70339	-90.290135	Northwoods	Missouri
38.703406	-90.289843	Northwoods	Missouri
38.703406	-90.28986	Northwoods	Missouri
38.703407	-90.289925	Northwoods	Missouri
38.703408	-90.289849	Northwoods	Missouri
38.703411	-90.289803	Northwoods	Missouri
38.703412	-90.289808	Northwoods	Missouri
38.703415	-90.289478	Northwoods	Missouri
38.703423	-90.289881	Northwoods	Missouri
38.70342	-90.289864	Northwoods	Missouri
38.703438	-90.289839	Northwoods	Missouri
38.703441	-90.289916	Northwoods	Missouri
38.70344	-90.290089	Northwoods	Missouri
38.70346	-90.28961	Northwoods	Missouri
38.70347	-90.289803	Northwoods	Missouri
38.70348	-90.289786	Northwoods	Missouri
38.703513	-90.289912	Northwoods	Missouri
38.703533	-90.289847	Northwoods	Missouri
38.703538	-90.289899	Northwoods	Missouri
38.70354	-90.289796	Northwoods	Missouri
38.703578	-90.289904	Northwoods	Missouri
38.703912	-90.290861	Pasadena Hills	Missouri
38.704658	-90.222703	Saint Louis	Missouri
38.705709	-90.312015	Bel-Nor	Missouri
38.70849	-90.279589	Northwoods	Missouri
38.708743	-90.311951	Bel-Nor	Missouri
38.708855	-121.306818	Citrus Heights	California
38.709381	-90.30928	Bel-Nor	Missouri
38.709425	-77.016524	Fort Washington	Maryland
38.70974	-90.310964	Bel-Nor	Missouri
38.709815	-90.229336	Saint Louis	Missouri
38.710038	-90.311047	Bel-Nor	Missouri
38.710480	-90.249542	Saint Louis	Missouri
38.710525	-77.022448	Fort Washington	Maryland
38.71238	-90.256518	Jennings	Missouri
38.712901	-77.218936	Lorton	Virginia
38.713295	-77.215796	Lorton	Virginia
38.714447	-77.133682	Mount Vernon	Virginia
38.716106	-77.110638	Mount Vernon	Virginia
38.716544	-90.271871	Jennings	Missouri
38.716627	-90.332578	Bel-Ridge	Missouri
38.717228	-90.281759	Jennings	Missouri
38.717396	-90.237793	Saint Louis	Missouri
38.717464	-76.879233	Brandywine	Maryland
38.717836	-76.991713	Fort Washington	Maryland
38.718097	-77.050667	Fort Hunt	Virginia
38.718611	-75.116364	Rehoboth Beach	Delaware
38.718666	-76.668113	Dunkirk	Maryland
38.718789	-90.349773	Saint John	Missouri
38.719013	-90.349678	Saint John	Missouri
38.719315	-76.997631	Fort Washington	Maryland
38.719871	-90.253477	Jennings	Missouri
38.720097	-90.254562	Jennings	Missouri
38.720278	-77.419334	Buckhall	Virginia
38.72041	-90.331448	Bel-Ridge	Missouri
38.720506	-90.264932	Jennings	Missouri
38.720579	-90.311538	Berkeley	Missouri
38.720781	-76.944725	Clinton	Maryland
38.722992	-90.273535	Country Club Hills	Missouri
38.723517	-90.240612	Jennings	Missouri
38.723976	-77.217901	Lorton	Virginia
38.724901	-77.177453	Newington	Virginia
38.724923	-90.316136	Berkeley	Missouri
38.725102	-77.116783	Alexandria	Virginia
38.725168	-90.220503	Saint Louis	Missouri
38.725358	-90.631742	Saint Peters	Missouri
38.725701	-77.002698	Fort Washington	Maryland
38.725714	-77.202099	Newington	Virginia
38.725943	-77.115987	Alexandria	Virginia
38.725995	-77.134	Mount Vernon	Virginia
38.726232	-90.225604	Saint Louis	Missouri
38.727211	-90.422624	Maryland Heights	Missouri
38.727522	-77.118351	Mount Vernon	Virginia
38.72816	-76.880719	Brandywine	Maryland
38.72844	-90.274996	Jennings	Missouri
38.728591	-77.105699	Mount Vernon	Virginia
38.729047	-90.275445	Jennings	Missouri
38.729118	-76.992851	Fort Washington	Maryland
38.729346	-90.596281	Harvester	Missouri
38.730431	-77.093216	Mount Vernon	Virginia
38.730683	-76.990687	Fort Washington	Maryland
38.731031	-76.909402	Clinton	Maryland
38.731206	-76.92403	Clinton	Maryland
38.731649	-77.541901	Bristow	Virginia
38.732327	-121.242287	Roseville	California
38.73287	-90.335055	Berkeley	Missouri
38.733672	-90.333154	Berkeley	Missouri
38.73416	-77.449314	Manassas	Virginia
38.734603	-76.995517	Fort Washington	Maryland
38.734686	-90.35419	Woodson Terrace	Missouri
38.735101	-90.361985	Woodson Terrace	Missouri
38.735249	-90.559822	Harvester	Missouri
38.735335	-121.258524	Roseville	California
38.735657	-75.143251		Delaware
38.735846	-90.574586	Harvester	Missouri
38.736004	-121.276914	Roseville	California
38.736054	-77.003767	Fort Washington	Maryland
38.737492	-77.08938	Mount Vernon	Virginia
38.73763	-90.633445	Saint Peters	Missouri
38.73777	-77.09525	Mount Vernon	Virginia
38.7378	-77.09529	Mount Vernon	Virginia
38.738274	-77.10894	Mount Vernon	Virginia
38.738303	-90.614971	Saint Peters	Missouri
38.739275	-77.473814	Manassas	Virginia
38.740277	-90.365194		Missouri
38.740751	-77.008288	Fort Washington	Maryland
38.741198	-90.371654	St. Ann	Missouri
38.741325	-77.092129	Hybla Valley	Virginia
38.741412	-77.213283	Newington	Virginia
38.74175	-121.34733		California
38.741992	-77.08179	Hybla Valley	Virginia
38.742113	-77.076256	Hybla Valley	Virginia
38.742306	-90.371482		Missouri
38.742901	-90.602437	Saint Peters	Missouri
38.743272	-90.438036	Bridgeton	Missouri
38.743392	-121.269168	Roseville	California
38.743446	-76.824431	Rosaryville	Maryland
38.743888	-90.366947	St. Ann	Missouri
38.744127	-90.402368	Bridgeton	Missouri
38.744478	-90.60061	Saint Peters	Missouri
38.744822	-77.262748	Newington Forest	Virginia
38.745945	-121.252325	Roseville	California
38.746459	-76.992427	Fort Washington	Maryland
38.746707	-76.933219	Clinton	Maryland
38.746823	-77.187597	Newington	Virginia
38.74755	-90.583924	Saint Peters	Missouri
38.747784	-90.43877		Missouri
38.747973	-90.650906	Cottleville	Missouri
38.750858	-77.186503	Newington	Virginia
38.750989	-90.56175	Saint Peters	Missouri
38.751147	-90.624507		Missouri
38.751943	-76.992324	Fort Washington	Maryland
38.751984	-76.062104	Easton	Maryland
38.752102	-76.968246	Friendly	Maryland
38.75214	-76.968143	Friendly	Maryland
38.75214	-76.968212	Friendly	Maryland
38.752187	-76.833697	Rosaryville	Maryland
38.75227	-76.968341	Friendly	Maryland
38.752279	-76.968311	Friendly	Maryland
38.752308	-76.968255	Friendly	Maryland
38.75289	-76.950962	Clinton	Maryland
38.753022	-77.084444	Hybla Valley	Virginia
38.753281	-90.545179	Saint Charles	Missouri
38.75378	-76.782737	Upper Marlboro	Maryland
38.754096	-90.457036		Missouri
38.754254	-76.974899	Fort Washington	Maryland
38.754509	-90.44104	Bridgeton	Missouri
38.75499	-90.578547	Saint Peters	Missouri
38.75575	-76.99325	Fort Washington	Maryland
38.755987	-90.450421	Bridgeton	Missouri
38.756012	-77.001605	Fort Washington	Maryland
38.756183	-90.348419	Berkeley	Missouri
38.756359	-77.231929	Newington	Virginia
38.756639	-76.882569	Clinton	Maryland
38.756996	-121.169540		California
38.757105	-76.997221	Fort Washington	Maryland
38.757177	-76.788798	Upper Marlboro	Maryland
38.758137	-90.638508	Cottleville	Missouri
38.758331	-121.164803		California
38.759613	-90.476124	Maryland Heights	Missouri
38.759898	-90.432691	Bridgeton	Missouri
38.760155	-76.962924	Fort Washington	Maryland
38.760235	-90.464647		Missouri
38.761146	-77.092605	Groveton	Virginia
38.761506	-77.149751	Franconia	Virginia
38.761686	-90.279963	Ferguson	Missouri
38.761873	-76.980721	Fort Washington	Maryland
38.76221	-77.085642	Groveton	Virginia
38.76317	-77.00579	Fort Washington	Maryland
38.763377	-76.993985	Fort Washington	Maryland
38.764005	-76.896169	Clinton	Maryland
38.764211	-90.282058	Ferguson	Missouri
38.764267	-90.205896	Bellefontaine Neighbors	Missouri
38.764515	-77.158741	Franconia	Virginia
38.764574	-90.421398	Bridgeton	Missouri
38.764788	-121.317685	Roseville	California
38.765197	-77.150619	Franconia	Virginia
38.765584	-77.153361	Franconia	Virginia
38.765843	-76.916379	Clinton	Maryland
38.765984	-76.938662	Fort Washington	Maryland
38.767116	-90.490946	Saint Charles	Missouri
38.767362	-77.075562	Groveton	Virginia
38.767432	-89.937286	Glen Carbon	Illinois
38.767632	-76.889885	Clinton	Maryland
38.767934	-76.994661		Maryland
38.768834	-90.629641	Cottleville	Missouri
38.769152	-90.370332	Hazelwood	Missouri
38.769462	-90.410928	Bridgeton	Missouri
38.769467	-90.524297	Saint Charles	Missouri
38.769736	-77.131083	Franconia	Virginia
38.769821	-121.271694	Roseville	California
38.770024	-90.227603	Bellefontaine Neighbors	Missouri
38.77009	-77.141535	Franconia	Virginia
38.770162	-121.306274	Roseville	California
38.770231	-77.180314	Springfield	Virginia
38.770315	-77.172511	Springfield	Virginia
38.770618	-90.409343	Bridgeton	Missouri
38.770765	-90.258382		Missouri
38.770925	-77.194701	Springfield	Virginia
38.77113	-76.883181	Clinton	Maryland
38.771552	-121.272567	Roseville	California
38.771698	-77.179998	Springfield	Virginia
38.771735	-90.269169		Missouri
38.771849	-76.996028	National Harbor	Maryland
38.771886	-90.267213	Ferguson	Missouri
38.772051	-90.255975		Missouri
38.772152	-90.339998	Hazelwood	Missouri
38.772432	-77.084507	Alexandria	Virginia
38.772513	-77.091653	Groveton	Virginia
38.772787	-90.504841	Saint Charles	Missouri
38.772929	-90.307796	Florissant	Missouri
38.772985	-90.491493	Saint Charles	Missouri
38.773257	-77.070923	Belle Haven	Virginia
38.773271	-90.299106	Florissant	Missouri
38.77332	-77.0944	Groveton	Virginia
38.773429	-77.454819	Manassas Park	Virginia
38.773883	-77.142323	Franconia	Virginia
38.7742	-90.341763	Hazelwood	Missouri
38.774427	-77.153082	Franconia	Virginia
38.774551	-90.239722		Missouri
38.774581	-90.313097	Florissant	Missouri
38.775604	-77.265922	Burke	Virginia
38.775868	-75.13601	Lewes	Delaware
38.775868	-76.948041	Fort Washington	Maryland
38.776166	-90.302634	Florissant	Missouri
38.776461	-90.302572	Florissant	Missouri
38.77648	-90.239936	Saint Louis	Missouri
38.77649	-90.302712	Florissant	Missouri
38.776551	-90.302662	Florissant	Missouri
38.776617	-90.30279	Florissant	Missouri
38.776617	-90.302809	Florissant	Missouri
38.776652	-90.30263	Florissant	Missouri
38.776663	-90.24	Saint Louis	Missouri
38.776934	-77.157325	Springfield	Virginia
38.777171	-77.275414	Burke	Virginia
38.777198	-77.225536	Springfield	Virginia
38.777729	-77.027257	Fort Washington	Maryland
38.777992	-89.959065	Glen Carbon	Illinois
38.778118	-77.229488	Springfield	Virginia
38.778285	-77.142603	Franconia	Virginia
38.779159	-77.060383	Belle Haven	Virginia
38.779358	-90.19569	Spanish Lake	Missouri
38.77937	-77.193493	Springfield	Virginia
38.779431	-90.335862	Florissant	Missouri
38.779986	-121.286449	Roseville	California
38.780003	-89.966708	Edwardsville	Illinois
38.780042	-77.187766	Springfield	Virginia
38.780137	-76.900011	Clinton	Maryland
38.780661	-90.360336	Hazelwood	Missouri
38.78075	-89.98199	Edwardsville	Illinois
38.78176	-76.893995	Clinton	Maryland
38.781934	-90.22381	Spanish Lake	Missouri
38.781995	-90.210898	Spanish Lake	Missouri
38.782629	-77.072082	Belle Haven	Virginia
38.783305	-76.958023	Fort Washington	Maryland
38.78335	-76.958657	Fort Washington	Maryland
38.783941	-90.279204	Florissant	Missouri
38.784758	-75.596699		Delaware
38.784874	-77.136086	Rose Hill	Virginia
38.784982	-76.807736	Rosaryville	Maryland
38.785184	-77.071015	Alexandria	Virginia
38.786654	-76.062367	Easton	Maryland
38.787427	-76.895867	Camp Springs	Maryland
38.787488	-76.844309		Maryland
38.787825	-76.998372	Oxon Hill	Maryland
38.788739	-77.076426	Huntington	Virginia
38.789095	-77.136507	Rose Hill	Virginia
38.789229	-90.237735		Missouri
38.789581	-76.833189	Upper Marlboro	Maryland
38.79039	-89.968843	Edwardsville	Illinois
38.791349	-77.276921	Burke	Virginia
38.792049	-121.283149	Roseville	California
38.792204	-77.166885	Springfield	Virginia
38.79226	-77.07605	Huntington	Virginia
38.792385	-90.226283	Spanish Lake	Missouri
38.7926	-77.153158	Franconia	Virginia
38.792889	-76.895657	Camp Springs	Maryland
38.792944	-90.336268	Florissant	Missouri
38.793469	-77.033062	Washington	District of Columbia
38.793497	-90.249596	Black Jack	Missouri
38.793608	-77.050075	Alexandria	Virginia
38.79362	-77.13948	Franconia	Virginia
38.793804	-77.102067	Rose Hill	Virginia
38.793924	-89.995505	Edwardsville	Illinois
38.794079	-89.94095	Edwardsville	Illinois
38.794101	-77.165569	Springfield	Virginia
38.794407	-76.79227	Upper Marlboro	Maryland
38.794828	-77.017596	National Harbor	Maryland
38.794843	-90.567305	Saint Charles	Missouri
38.795021	-77.012244	National Harbor	Maryland
38.79517	-77.327557	Burke	Virginia
38.795237	-90.289118	Florissant	Missouri
38.795423	-89.988915	Edwardsville	Illinois
38.795435	-89.988864	Edwardsville	Illinois
38.795525	-87.254516		Indiana
38.795741	-76.783207		Maryland
38.796081	-87.25868		Indiana
38.796366	-87.254705		Indiana
38.796459	-87.255074		Indiana
38.796761	-76.921532	Temple Hills	Maryland
38.796926	-76.993645	Oxon Hill	Maryland
38.79699	-77.132117	Rose Hill	Virginia
38.797184	-76.993265	Oxon Hill	Maryland
38.797468	-90.535205	Saint Charles	Missouri
38.797699	-77.008142	Oxon Hill	Maryland
38.797843	-76.965725	Oxon Hill	Maryland
38.79876	-76.920488	Temple Hills	Maryland
38.798879	-77.128419	Rose Hill	Virginia
38.798953	-90.297134	Florissant	Missouri
38.799304	-76.980202	Oxon Hill	Maryland
38.79934	-77.072857	Huntington	Virginia
38.799695	-77.129659	Alexandria	Virginia
38.800139	-76.937655	Temple Hills	Maryland
38.800201	-90.336098	Florissant	Missouri
38.800416	-76.958398	Oxon Hill	Maryland
38.800897	-77.130729	Alexandria	Virginia
38.801483	-77.32416	Fairfax Station	Virginia
38.801552	-77.079487	Alexandria	Virginia
38.801569	-77.166369	Springfield	Virginia
38.801836	-77.221488	North Springfield	Virginia
38.802275	-76.999661	Oxon Hill	Maryland
38.802632	-77.049089	Alexandria	Virginia
38.802687	-77.089789	Alexandria	Virginia
38.802838	-77.098467	Rose Hill	Virginia
38.802996	-77.106421	Rose Hill	Virginia
38.803057	-77.025223	Oxon Hill	Maryland
38.803218	-76.910649	Temple Hills	Maryland
38.803581	-77.286196	Kings Park West	Virginia
38.803871	-77.13421	Alexandria	Virginia
38.804019	-77.149684	Springfield	Virginia
38.804041	-77.283081	Kings Park West	Virginia
38.804122	-77.330065	Fairfax Station	Virginia
38.804676	-77.028781	Washington	District of Columbia
38.80492	-77.0568	Alexandria	Virginia
38.805233	-77.141251	Springfield	Virginia
38.805297	-77.084188	Alexandria	Virginia
38.805399	-77.074411	Alexandria	Virginia
38.805439	-77.072441	Alexandria	Virginia
